Datetime,Close,High,Low,Open,Volume
2026-08-24 08:00:00-04:00,29233.75,29245.75,29232.75,29245.5,221
2026-08-24 08:01:00-04:00,29229.25,29235.75,29229.25,29232.75,123
2026-08-24 08:02:00-04:00,29232.25,29234.5,29226.5,29229.75,108
2026-08-24 08:03:00-04:00,29224.25,29231.25,29223.0,29231.25,68
2026-08-24 08:04:00-04:00,29222.0,29226.25,29221.25,29224.0,124
2026-08-24 08:05:00-04:00,29223.25,29225.75,29218.5,29221.25,109
2026-08-24 08:06:00-04:00,29224.0,29235.75,29220.0,29223.0,231
2026-08-24 08:07:00-04:00,29222.5,29224.0,29218.25,29224.0,157
2026-08-24 08:08:00-04:00,29220.0,29224.0,29217.75,29222.25,78
2026-08-24 08:09:00-04:00,29222.75,29225.25,29218.75,29220.25,45
2026-08-24 08:10:00-04:00,29224.75,29225.0,29218.0,29222.5,79
2026-08-24 08:11:00-04:00,29212.25,29224.5,29208.75,29224.5,286
2026-08-24 08:12:00-04:00,29211.5,29214.0,29210.5,29212.0,99
2026-08-24 08:13:00-04:00,29218.75,29220.5,29209.0,29211.0,196
2026-08-24 08:14:00-04:00,29211.5,29219.75,29207.5,29219.0,124
2026-08-24 08:15:00-04:00,29210.0,29223.0,29208.75,29212.25,223
2026-08-24 08:16:00-04:00,29212.0,29216.25,29209.5,29209.5,69
2026-08-24 08:17:00-04:00,29213.5,29214.0,29209.0,29212.5,71
2026-08-24 08:18:00-04:00,29204.5,29214.75,29203.5,29213.0,102
2026-08-24 08:19:00-04:00,29213.0,29216.0,29204.0,29204.5,79
2026-08-24 08:20:00-04:00,29215.25,29221.0,29211.25,29212.75,169
2026-08-24 08:21:00-04:00,29221.0,29226.0,29215.25,29217.0,172
2026-08-24 08:22:00-04:00,29227.0,29230.0,29219.5,29220.5,156
2026-08-24 08:23:00-04:00,29223.25,29231.25,29220.5,29225.5,103
2026-08-24 08:24:00-04:00,29225.25,29228.75,29223.25,29223.25,69
2026-08-24 08:25:00-04:00,29224.75,29227.0,29222.75,29225.5,106
2026-08-24 08:26:00-04:00,29224.0,29228.5,29213.75,29225.25,179
2026-08-24 08:27:00-04:00,29225.5,29230.5,29223.75,29223.75,80
2026-08-24 08:28:00-04:00,29229.5,29230.25,29225.5,29226.0,67
2026-08-24 08:29:00-04:00,29230.0,29231.25,29228.25,29228.5,44
2026-08-24 08:30:00-04:00,29226.0,29232.0,29225.25,29229.5,100
2026-08-24 08:31:00-04:00,29218.0,29227.5,29218.0,29226.0,112
2026-08-24 08:32:00-04:00,29180.5,29221.5,29171.5,29217.75,1068
2026-08-24 08:33:00-04:00,29198.75,29202.5,29175.5,29182.0,575
2026-08-24 08:34:00-04:00,29198.0,29203.5,29192.0,29199.0,294
2026-08-24 08:35:00-04:00,29205.75,29207.75,29196.0,29197.5,117
2026-08-24 08:36:00-04:00,29201.0,29207.0,29199.0,29205.25,159
2026-08-24 08:37:00-04:00,29201.0,29203.5,29197.5,29202.25,135
2026-08-24 08:38:00-04:00,29214.5,29215.25,29199.25,29201.5,184
2026-08-24 08:39:00-04:00,29212.25,29226.5,29208.5,29215.0,319
2026-08-24 08:40:00-04:00,29213.25,29216.5,29210.25,29211.5,123
2026-08-24 08:41:00-04:00,29210.75,29240.75,29194.5,29212.75,698
2026-08-24 08:42:00-04:00,29209.5,29217.25,29206.0,29210.75,253
2026-08-24 08:43:00-04:00,29201.5,29208.75,29198.25,29207.5,169
2026-08-24 08:44:00-04:00,29203.5,29203.75,29198.25,29200.5,97
2026-08-24 08:45:00-04:00,29203.25,29208.0,29199.75,29206.0,101
2026-08-24 08:46:00-04:00,29202.0,29211.5,29201.25,29203.25,109
2026-08-24 08:47:00-04:00,29212.75,29216.0,29200.75,29201.25,120
