Datetime,Close,High,Low,Open,Volume
2026-08-24 06:39:00-04:00,29221.5,29230.75,29220.5,29230.75,119
2026-08-24 06:40:00-04:00,29214.75,29222.25,29214.5,29222.0,94
2026-08-24 06:41:00-04:00,29205.0,29215.0,29204.0,29214.25,78
2026-08-24 06:42:00-04:00,29205.25,29207.5,29203.75,29205.0,86
2026-08-24 06:43:00-04:00,29205.0,29208.5,29202.75,29207.5,61
2026-08-24 06:44:00-04:00,29210.0,29210.0,29197.25,29204.0,212
2026-08-24 06:45:00-04:00,29201.5,29210.0,29201.5,29208.25,133
2026-08-24 06:46:00-04:00,29199.5,29207.0,29198.75,29201.25,58
2026-08-24 06:47:00-04:00,29196.25,29201.5,29195.25,29199.25,68
2026-08-24 06:48:00-04:00,29199.0,29199.0,29195.5,29197.25,34
2026-08-24 06:49:00-04:00,29198.0,29199.5,29196.75,29198.5,36
2026-08-24 06:50:00-04:00,29191.5,29199.25,29188.5,29198.5,98
2026-08-24 06:51:00-04:00,29182.25,29192.0,29181.0,29192.0,117
2026-08-24 06:52:00-04:00,29183.75,29183.75,29179.5,29181.5,80
2026-08-24 06:53:00-04:00,29183.75,29189.0,29181.0,29184.0,114
2026-08-24 06:54:00-04:00,29186.5,29186.75,29182.0,29184.75,32
2026-08-24 06:55:00-04:00,29191.0,29191.0,29185.75,29187.0,43
2026-08-24 06:56:00-04:00,29187.75,29193.0,29183.25,29188.0,60
2026-08-24 06:57:00-04:00,29187.0,29189.25,29185.5,29188.5,50
2026-08-24 06:58:00-04:00,29186.25,29188.5,29183.75,29188.0,37
2026-08-24 06:59:00-04:00,29184.75,29189.0,29183.25,29186.5,63
2026-08-24 07:00:00-04:00,29175.0,29192.5,29167.0,29185.25,516
2026-08-24 07:01:00-04:00,29168.5,29174.5,29164.75,29173.5,105
2026-08-24 07:02:00-04:00,29166.75,29168.75,29154.5,29168.75,195
2026-08-24 07:03:00-04:00,29157.0,29168.5,29152.75,29167.5,137
2026-08-24 07:04:00-04:00,29155.5,29157.5,29153.5,29157.0,79
2026-08-24 07:05:00-04:00,29149.25,29156.25,29146.5,29155.5,161
2026-08-24 07:06:00-04:00,29154.75,29158.5,29149.5,29149.5,190
2026-08-24 07:07:00-04:00,29147.0,29155.75,29145.75,29154.75,119
2026-08-24 07:08:00-04:00,29152.75,29166.5,29148.75,29148.75,154
2026-08-24 07:09:00-04:00,29163.5,29166.0,29151.5,29153.25,74
2026-08-24 07:10:00-04:00,29165.0,29171.25,29158.25,29164.75,173
2026-08-24 07:11:00-04:00,29164.5,29165.75,29150.5,29162.25,124
2026-08-24 07:12:00-04:00,29159.0,29169.75,29159.0,29165.0,162
2026-08-24 07:13:00-04:00,29171.25,29172.5,29160.25,29160.25,277
2026-08-24 07:14:00-04:00,29167.75,29169.5,29166.0,29169.25,44
2026-08-24 07:15:00-04:00,29169.0,29172.0,29164.5,29167.75,91
2026-08-24 07:16:00-04:00,29167.75,29170.75,29167.0,29168.5,61
2026-08-24 07:17:00-04:00,29175.75,29175.75,29167.5,29168.25,103
2026-08-24 07:18:00-04:00,29176.75,29177.0,29166.25,29174.0,65
2026-08-24 07:19:00-04:00,29177.75,29179.75,29171.75,29175.75,155
2026-08-24 07:20:00-04:00,29178.0,29181.5,29175.0,29179.0,110
2026-08-24 07:21:00-04:00,29182.25,29184.0,29176.75,29178.75,89
2026-08-24 07:22:00-04:00,29185.5,29188.0,29181.25,29181.5,101
2026-08-24 07:23:00-04:00,29185.0,29187.25,29178.75,29186.75,77
2026-08-24 07:24:00-04:00,29187.75,29190.0,29180.25,29184.5,82
2026-08-24 07:25:00-04:00,29196.75,29203.0,29187.75,29188.0,263
2026-08-24 07:26:00-04:00,29195.5,29200.0,29195.0,29197.5,93
2026-08-24 07:27:00-04:00,29185.75,29196.0,29183.0,29195.0,140
2026-08-24 07:28:00-04:00,29185.5,29188.0,29183.75,29186.5,42
2026-08-24 07:29:00-04:00,29183.0,29187.0,29179.75,29185.5,82
2026-08-24 07:30:00-04:00,29204.5,29204.75,29183.0,29183.5,175
2026-08-24 07:31:00-04:00,29209.5,29218.5,29202.75,29204.5,275
2026-08-24 07:32:00-04:00,29217.75,29230.0,29207.0,29210.0,392
2026-08-24 07:33:00-04:00,29216.5,29219.5,29214.5,29218.75,67
2026-08-24 07:34:00-04:00,29221.5,29225.75,29216.5,29218.25,129
2026-08-24 07:35:00-04:00,29247.25,29248.5,29223.25,29225.5,717
2026-08-24 07:36:00-04:00,29263.5,29268.0,29238.25,29247.25,643
2026-08-24 07:37:00-04:00,29264.0,29271.5,29257.75,29263.75,583
