Datetime,Close,High,Low,Open,Volume
2026-08-19 08:28:00-04:00,29577.5,29583.0,29573.0,29579.75,220
2026-08-19 08:29:00-04:00,29573.25,29578.5,29568.5,29577.75,228
2026-08-19 08:30:00-04:00,29561.5,29582.5,29560.5,29574.0,322
2026-08-19 08:31:00-04:00,29555.25,29566.0,29549.25,29561.75,494
2026-08-19 08:32:00-04:00,29580.75,29582.0,29554.0,29555.0,327
2026-08-19 08:33:00-04:00,29608.0,29608.0,29574.25,29580.0,1017
2026-08-19 08:34:00-04:00,29617.25,29623.0,29604.75,29607.25,772
2026-08-19 08:35:00-04:00,29610.25,29618.25,29578.0,29617.25,1177
2026-08-19 08:36:00-04:00,29629.25,29631.0,29607.75,29608.0,755
2026-08-19 08:37:00-04:00,29661.25,29664.25,29626.25,29631.75,2158
2026-08-19 08:38:00-04:00,29658.25,29664.75,29652.0,29660.5,869
2026-08-19 08:39:00-04:00,29661.25,29668.25,29654.75,29659.5,638
2026-08-19 08:40:00-04:00,29670.75,29674.5,29655.25,29662.25,1082
2026-08-19 08:41:00-04:00,29660.25,29677.5,29656.0,29671.5,1058
2026-08-19 08:42:00-04:00,29672.5,29675.75,29654.75,29659.0,660
2026-08-19 08:43:00-04:00,29675.5,29677.0,29664.0,29673.25,594
2026-08-19 08:44:00-04:00,29683.25,29685.0,29666.5,29678.0,628
2026-08-19 08:45:00-04:00,29700.25,29705.0,29683.5,29683.5,1200
2026-08-19 08:46:00-04:00,29708.75,29711.0,29695.0,29701.0,812
2026-08-19 08:47:00-04:00,29701.5,29721.75,29700.25,29707.5,1222
2026-08-19 08:48:00-04:00,29700.25,29707.5,29690.5,29701.5,838
2026-08-19 08:49:00-04:00,29721.5,29721.5,29701.0,29701.25,695
2026-08-19 08:50:00-04:00,29741.5,29745.25,29721.5,29723.0,1476
2026-08-19 08:51:00-04:00,29754.5,29757.25,29734.25,29742.0,1038
2026-08-19 08:52:00-04:00,29737.5,29756.75,29728.0,29755.0,1067
2026-08-19 08:53:00-04:00,29740.0,29751.25,29733.5,29740.25,605
2026-08-19 08:54:00-04:00,29743.5,29745.5,29730.0,29740.5,506
2026-08-19 08:55:00-04:00,29728.25,29746.0,29726.5,29743.5,629
2026-08-19 08:56:00-04:00,29744.25,29747.0,29724.25,29727.0,805
2026-08-19 08:57:00-04:00,29742.25,29746.5,29737.0,29743.25,549
2026-08-19 08:58:00-04:00,29728.25,29744.0,29724.25,29741.75,927
2026-08-19 08:59:00-04:00,29743.25,29747.25,29727.0,29728.25,498
2026-08-19 09:00:00-04:00,29707.25,29743.0,29706.25,29743.0,1041
2026-08-19 09:01:00-04:00,29709.0,29713.0,29692.75,29707.25,1199
2026-08-19 09:02:00-04:00,29687.0,29712.0,29684.25,29707.75,684
2026-08-19 09:03:00-04:00,29687.0,29696.5,29682.25,29687.75,606
2026-08-19 09:04:00-04:00,29683.75,29691.75,29679.75,29688.75,464
2026-08-19 09:05:00-04:00,29693.25,29698.5,29682.25,29684.25,641
2026-08-19 09:06:00-04:00,29706.0,29706.0,29690.5,29693.75,589
2026-08-19 09:07:00-04:00,29706.5,29707.0,29697.0,29705.75,449
2026-08-19 09:08:00-04:00,29712.25,29717.5,29700.5,29705.5,540
2026-08-19 09:09:00-04:00,29707.75,29714.0,29694.75,29713.0,560
2026-08-19 09:10:00-04:00,29716.75,29719.0,29706.75,29707.75,282
2026-08-19 09:11:00-04:00,29726.0,29726.5,29715.25,29717.5,518
2026-08-19 09:12:00-04:00,29731.0,29734.75,29726.0,29726.75,351
2026-08-19 09:13:00-04:00,29732.5,29735.5,29730.25,29731.25,277
2026-08-19 09:14:00-04:00,29723.25,29732.75,29723.0,29730.5,412
2026-08-19 09:15:00-04:00,29719.0,29726.75,29716.0,29722.5,508
2026-08-19 09:16:00-04:00,29713.5,29721.25,29709.75,29719.75,427
2026-08-19 09:17:00-04:00,29713.0,29722.75,29707.75,29714.5,378
2026-08-19 09:18:00-04:00,29714.5,29716.0,29708.5,29713.25,298
2026-08-19 09:19:00-04:00,29719.5,29723.0,29714.25,29714.75,269
2026-08-19 09:20:00-04:00,29723.75,29725.0,29714.75,29719.75,480
2026-08-19 09:21:00-04:00,29734.0,29737.25,29724.0,29726.25,521
2026-08-19 09:22:00-04:00,29742.75,29744.75,29733.25,29736.0,287
2026-08-19 09:23:00-04:00,29742.25,29746.75,29740.5,29743.25,291
2026-08-19 09:24:00-04:00,29743.0,29747.75,29741.5,29742.75,337
2026-08-19 09:25:00-04:00,29746.75,29748.25,29724.0,29740.25,698
2026-08-19 09:26:00-04:00,29741.5,29746.5,29739.25,29745.25,430
2026-08-19 09:27:00-04:00,29720.0,29746.0,29716.0,29744.0,633
2026-08-19 09:28:00-04:00,29715.0,29726.75,29713.75,29723.25,651
2026-08-19 09:29:00-04:00,29696.0,29717.5,29695.75,29714.25,1359
2026-08-19 09:30:00-04:00,29672.5,29719.25,29648.5,29696.0,6616
